model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
malecolcooney,Predominant_simpleCropland:Trophic.NicheInvertivore,0.11595809242370417,0.18009666191806065,-0.24687211450000002,0.46680419274999974,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheInvertivore,0.04887098066186692,0.18432322281852326,-0.30209040475,0.4185105067499999,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheInvertivore,-0.020443269186319165,0.13901046442990153,-0.29111636225000004,0.2525962379999997,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheInvertivore,-0.05160507853739233,0.11400843691502907,-0.27324887175,0.176601047,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheNectarivore,-0.022433485789495333,0.1901688300569068,-0.40051873525000004,0.34647315224999986,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheNectarivore,-0.16987162161128933,0.20120843055935214,-0.55157289475,0.23415498624999995,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheNectarivore,0.09933095478164466,0.1456343144451836,-0.18501986975,0.38180183825,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheNectarivore,-0.06878460289474783,0.12149761352400146,-0.301869549,0.17351755074999992,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheOmnivore,0.2105235822472965,0.1810880891230411,-0.15524166475,0.562934527,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheOmnivore,-0.07379508041254844,0.1852064979507433,-0.435866547,0.29699982799999974,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheOmnivore,0.012377390021993333,0.1398443298165802,-0.26290924325,0.2842564229999999,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheOmnivore,-0.09299640103272967,0.11468296157166122,-0.31368012975,0.1342488504999999,FALSE,FALSE
dichrodiff,Intercept,22.75616927625,4.669186398621825,13.586011925000001,31.696917174999992,FALSE,FALSE
dichrodiff,Biome4TemperateForest,7.897625029334167,3.0441552564554897,2.0364491399999998,13.940714424999998,FALSE,FALSE
dichrodiff,Biome4TropicalOpen,-6.539202972538131,3.610226228113123,-13.666698725000002,0.5396670117499871,FALSE,FALSE
