model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-1.4072279515121676e-4,0.09141199481353585,-0.1790403145,0.18218306649999993,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheFrugivore,-0.0237921010402385,0.06899674713804178,-0.15811598025,0.11032996099999996,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheGranivore,-0.0760592174604225,0.14735980614361466,-0.36355355949999996,0.21423332524999988,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheGranivore,-0.13063147474475267,0.0884739438765749,-0.30741345249999996,0.0423390365,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheGranivore,0.07521134147428866,0.0922172278517491,-0.106509415,0.25864332449999994,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheGranivore,-0.0016311004550751834,0.06931859061518042,-0.13697679925,0.13150511249999994,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheHerbivoreterrestrial,-0.013360453224792334,0.5140057175451705,-1.0292694299999998,1.0104348724999999,FALSE,TRUE
dichrocooney,Predominant_simplePasture:Trophic.NicheHerbivoreterrestrial,0.001730838663286833,0.48711940467038184,-0.9561351645,0.9659301889999998,FALSE,TRUE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheHerbivoreterrestrial,0.0068843009059916666,0.5023303646582941,-0.97104693025,1.0042381224999994,FALSE,TRUE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheHerbivoreterrestrial,0.047355749581018,0.36223250328983064,-0.6655393577500001,0.7600780079999996,FALSE,TRUE
dichrocooney,Predominant_simpleCropland:Trophic.NicheInvertivore,0.11027415959037366,0.14708791860308576,-0.17476481225,0.40060743049999986,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheInvertivore,0.05798541738014842,0.08753223999887014,-0.11595356475,0.22725739399999975,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheInvertivore,0.07894928672202928,0.09128110630018325,-0.10156606875,0.26179238974999985,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheInvertivore,-0.039266176432751446,0.06823125236686882,-0.17332620325,0.09331965719999996,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheNectarivore,0.06075295209244655,0.1494844703061006,-0.22840961150000003,0.35563393299999996,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheNectarivore,-0.027257886942395,0.0942234802993589,-0.21598432675,0.15465246499999957,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:Trophic.NicheNectarivore,0.19491077862158834,0.09418385406189851,0.007978415782499998,0.3816004259999998,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:Trophic.NicheNectarivore,-0.057502578261296663,0.07216990489473615,-0.19709782325,0.08306153394999993,FALSE,FALSE
